일련번호,부류구분,품목명,품목코드,등급,등급단위,거래수량,거래단위,거래단위수량,중량단위,평균가격,전일평균가격,전년가격,전일대비등락율,전년대비등락율,시장구분,사용여부,가격날짜
4135566,2,비트,25500,상,1,  20,키로상자,  20키로상자,01,0,0,0,0,0,1,Y,2024-03-30
4135567,2,비트,25500,중,2,  20,키로상자,  20키로상자,01,0,0,0,0,0,1,Y,2024-03-30
4135571,2,셀러리,25600,상,1,  10,키로상자,  10키로상자,01,18224,21277,12095,86,151,1,Y,2024-03-30
4135572,2,셀러리,25600,중,2,  10,키로상자,  10키로상자,01,16519,17699,10437,93,158,1,Y,2024-03-30
4135573,2,셀러리,25600,하,3,  10,키로상자,  10키로상자,01,13709,14439,7796,95,176,1,Y,2024-03-30
4135574,2,칼리플라워,25700,상,1,   8,키로상자,   8키로상자,01,53222,54150,89125,98,60,1,Y,2024-03-30
4135575,2,칼리플라워,25700,중,2,   8,키로상자,   8키로상자,01,41789,42070,78640,99,53,1,Y,2024-03-30
4135576,2,칼리플라워,25700,하,3,   8,키로상자,   8키로상자,01,24345,23806,55580,102,44,1,Y,2024-03-30
4135577,2,브로콜리,25800,상,1,   6,키로상자,   6키로상자,01,0,0,0,0,0,1,Y,2024-03-30
4135578,2,브로콜리,25800,중,2,   6,키로상자,   6키로상자,01,0,0,0,0,0,1,Y,2024-03-30
4135579,2,브로콜리,25800,하,3,   6,키로상자,   6키로상자,01,0,0,0,0,0,1,Y,2024-03-30
4135580,2,브로콜리,25800,상,1,   8,키로상자,   8키로상자,01,0,0,0,0,0,1,Y,2024-03-30
4135581,2,브로콜리,25800,중,2,   8,키로상자,   8키로상자,01,0,0,0,0,0,1,Y,2024-03-30
4135582,2,브로콜리,25800,하,3,   8,키로상자,   8키로상자,01,0,0,0,0,0,1,Y,2024-03-30
4135622,2,취나물,26300,상,1,   4,키로상자,   4키로상자,01,30148,44318,22934,68,131,1,Y,2024-03-30
